TI,code,age,gender,edu,manage,conhour,contype,lmx,infshare,voice,paysatis,fair,proact,caropp,N,FTEN,FTELY,Council,HR,Levels,Departments,Managers,FB,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,SB,AB,ce,sp,eo
3,LBlimoen,-11.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.175206327,-1.517881706,-0.686898212,0.630215497,-0.36670392,0.261072902,0.707244383,-18.27166437,-12.40302613,-8.520632737,-0.170563961,-0.44085282,-0.667125172,-0.770976616,0.536451169,0.450481431,0.863823934,-1.150618982,-0.828060523,1.850068776,2.460797799,-0.187070151,-0.094910591,-2.044704264,-1.850756534,-0.04561161,-0.085434174,-0.114917563,0.156729409,0.537662135
4,LBmagenta,-12.3610729,0.570151307,2.079779917,-0.237276479,8.438101788,0.195323246,-0.908127006,-1.017881706,-0.186898212,-2.036451169,-1.61670392,0.261072902,-2.292755617,-31.27166437,-26.40302613,-23.52063274,-0.170563961,0.55914718,0.332874828,-0.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.310575563,0.537662135
4.333333333,LBmagenta,0.638927098,0.570151307,-0.920220083,-0.237276479,-12.56189821,0.195323246,-0.241460339,-2.017881706,-0.186898212,-0.369784503,-0.74170392,0.061072902,-1.292755617,-31.27166437,-26.40302613,-23.52063274,-0.170563961,0.55914718,0.332874828,-0.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.310575563,0.537662135
4,LBmagenta,-3.361072902,0.570151307,1.079779917,-0.237276479,4.438101788,0.195323246,-0.324793673,0.982118294,-0.436898212,0.296882164,0.19579608,0.061072902,-0.959422283,-31.27166437,-26.40302613,-23.52063274,-0.170563961,0.55914718,0.332874828,-0.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.310575563,0.537662135
2,LBmagenta,15.6389271,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,0.008539661,-0.517881706,-0.936898212,0.630215497,0.19579608,0.061072902,-0.62608895,-31.27166437,-26.40302613,-23.52063274,-0.170563961,0.55914718,0.332874828,-0.770976616,-2.463548831,0.450481431,0.863823934,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,0.149243466,-0.04561161,-0.085434174,0.742225294,0.310575563,0.537662135
2.666666667,LBoranje,-5.361072902,-0.429848693,-2.920220083,0.762723521,8.438101788,0.195323246,-0.158127006,-2.017881706,0.313101788,-0.703117836,-0.49170392,0.261072902,-0.292755617,-17.27166437,-10.40302613,-9.520632737,0.829436039,-0.44085282,-0.667125172,2.229023384,-0.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,-0.972060421,-0.535578283,-0.351226754
1,LBoranje,19.6389271,-0.429848693,0.079779917,0.762723521,8.438101788,0.195323246,0.175206327,-0.517881706,-0.186898212,0.296882164,0.63329608,0.061072902,0.707244383,-17.27166437,-10.40302613,-9.520632737,0.829436039,-0.44085282,-0.667125172,2.229023384,-0.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,-0.972060421,-0.535578283,-0.351226754
1,LBoranje,1.638927098,0.570151307,2.079779917,-0.237276479,-4.561898212,0.195323246,0.008539661,-1.517881706,0.563101788,-0.703117836,0.38329608,0.861072902,-0.959422283,-17.27166437,-10.40302613,-9.520632737,0.829436039,-0.44085282,-0.667125172,2.229023384,-0.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,-0.972060421,-0.535578283,-0.351226754
1.333333333,LBoranje,23.6389271,-0.429848693,-0.920220083,0.762723521,0.438101788,0.195323246,-0.241460339,-2.517881706,-1.186898212,-0.369784503,0.00829608,0.261072902,-0.959422283,-17.27166437,-10.40302613,-9.520632737,0.829436039,-0.44085282,-0.667125172,2.229023384,-0.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,-0.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,-0.972060421,-0.535578283,-0.351226754
2.666666667,LBpaars,7.638927098,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,-0.574793673,0.982118294,1.063101788,-1.369784503,-0.42920392,0.861072902,0.707244383,-24.27166437,-16.40302613,-20.52063274,-0.170563961,-0.44085282,-0.667125172,-1.770976616,-2.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.313653865,-0.074039822,-0.129004532
3,LBpaars,10.6389271,-0.429848693,2.079779917,-0.237276479,0.438101788,0.195323246,0.091872994,1.482118294,1.063101788,-0.036451169,0.07079608,0.061072902,-0.62608895,-24.27166437,-16.40302613,-25.52063274,-0.170563961,-0.44085282,-0.667125172,-1.770976616,-2.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.313653865,-0.074039822,-0.129004532
1.666666667,LBpaars,9.638927098,0.570151307,2.079779917,-0.237276479,0.438101788,-0.804676754,-0.074793673,1.482118294,1.313101788,0.296882164,-0.05420392,0.061072902,0.707244383,-24.27166437,-16.40302613,-20.52063274,-0.170563961,-0.44085282,-0.667125172,-1.770976616,-2.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.313653865,-0.074039822,-0.129004532
1,LBpaars,19.6389271,-0.429848693,2.079779917,0.762723521,8.438101788,-0.804676754,0.425206327,0.982118294,1.063101788,1.296882164,-0.24170392,1.061072902,0.37391105,-24.27166437,-16.40302613,-18.52063274,-0.170563961,-0.44085282,-0.667125172,-1.770976616,-2.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.313653865,-0.074039822,-0.129004532
2.666666667,LBpaars,11.6389271,-0.429848693,2.079779917,-0.237276479,0.438101788,0.195323246,-0.741460339,0.482118294,-0.186898212,-0.036451169,-1.05420392,1.061072902,-1.292755617,-24.27166437,-16.40302613,-22.52063274,-0.170563961,-0.44085282,-0.667125172,-1.770976616,-2.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.313653865,-0.074039822,-0.129004532
2,LBpaars,1.638927098,-0.429848693,2.079779917,-0.237276479,4.438101788,0.195323246,0.091872994,0.982118294,0.563101788,-0.703117836,-0.86670392,0.061072902,-0.292755617,-24.27166437,-16.40302613,-12.52063274,-0.170563961,-0.44085282,-0.667125172,-1.770976616,-2.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.313653865,-0.074039822,-0.129004532
1,LBrood,6.638927098,-0.429848693,1.079779917,-0.237276479,-31.56189821,0.195323246,-0.158127006,1.482118294,-0.436898212,-1.036451169,-0.36670392,-0.538927098,0.040577717,2.728335626,-17.40302613,1.479367263,0.829436039,-0.44085282,-0.667125172,-1.770976616,-2.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-1.187070151,-0.094910591,-1.044704264,0.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.795671199
3.666666667,LBrood,14.6389271,-0.429848693,-0.920220083,-0.237276479,-31.56189821,0.195323246,-1.074793673,1.482118294,-0.686898212,-1.036451169,-0.80420392,-0.738927098,1.707244383,2.728335626,-17.40302613,1.479367263,0.829436039,-0.44085282,-0.667125172,-1.770976616,-2.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-1.187070151,-0.094910591,-1.044704264,0.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.795671199
3.666666667,LBrood,21.6389271,0.570151307,-0.920220083,-0.237276479,-15.56189821,0.195323246,-1.074793673,1.482118294,-2.186898212,-2.036451169,-0.42920392,-2.338927098,-2.292755617,2.728335626,-17.40302613,1.479367263,0.829436039,-0.44085282,-0.667125172,-1.770976616,-2.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-1.187070151,-0.094910591,-1.044704264,0.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.795671199
2,LBrood,28.6389271,-0.429848693,-0.920220083,-0.237276479,-26.56189821,0.195323246,-1.491460339,-2.517881706,-1.936898212,-2.369784503,-1.61670392,-0.338927098,-1.292755617,2.728335626,-17.40302613,1.479367263,0.829436039,-0.44085282,-0.667125172,-1.770976616,-2.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-1.187070151,-0.094910591,-1.044704264,0.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.795671199
2.333333333,LBrood,20.6389271,-0.429848693,-2.920220083,-0.237276479,8.438101788,0.195323246,-0.491460339,-1.517881706,-1.686898212,-0.369784503,-0.55420392,0.061072902,-0.292755617,2.728335626,-17.40302613,1.479367263,0.829436039,-0.44085282,-0.667125172,-1.770976616,-2.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-1.187070151,-0.094910591,-1.044704264,0.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.795671199
1.333333333,LBrood,-3.361072902,0.570151307,-0.920220083,-0.237276479,0.438101788,0.195323246,-0.324793673,-1.517881706,-0.686898212,0.963548831,-0.05420392,-0.138927098,-0.292755617,2.728335626,-17.40302613,1.479367263,0.829436039,-0.44085282,-0.667125172,-1.770976616,-2.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-1.187070151,-0.094910591,-1.044704264,0.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.795671199
2.333333333,LBrood,20.6389271,-0.429848693,-2.920220083,-0.237276479,8.438101788,0.195323246,-0.574793673,0.482118294,-1.936898212,-0.369784503,-0.74170392,0.061072902,-0.292755617,2.728335626,-17.40302613,1.479367263,0.829436039,-0.44085282,-0.667125172,-1.770976616,-2.463548831,0.450481431,-0.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-1.187070151,-0.094910591,-1.044704264,0.149243466,-0.04561161,-0.085434174,-0.686346135,-0.150962898,-0.795671199
1,LBwit,-16.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.408127006,1.482118294,0.813101788,0.630215497,-0.17920392,-0.738927098,1.707244383,-28.27166437,-24.40302613,-22.52063274,-0.170563961,0.55914718,-1.667125172,0.229023384,-0.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,0.170796722,0.310575563,0.426551024
3,LBwit,-16.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,-0.804676754,-0.741460339,-0.517881706,-0.186898212,-0.369784503,-0.36670392,-0.938927098,-0.292755617,-28.27166437,-24.40302613,-22.52063274,-0.170563961,0.55914718,-1.667125172,0.229023384,-0.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,0.170796722,0.310575563,0.426551024
1.333333333,LBwit,-11.3610729,-0.429848693,0.079779917,0.762723521,8.438101788,0.195323246,0.175206327,0.982118294,0.313101788,-0.703117836,-0.49170392,0.061072902,0.707244383,-28.27166437,-24.40302613,-22.52063274,-0.170563961,0.55914718,-1.667125172,0.229023384,-0.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,0.170796722,0.310575563,0.426551024
1,LBzwart,16.6389271,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.175206327,-2.517881706,-1.686898212,0.630215497,0.32079608,0.061072902,0.37391105,-31.27166437,-27.40302613,-23.52063274,-0.170563961,0.55914718,-1.667125172,-1.770976616,-2.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.829203278,-0.535578283,-0.573448976
2,LBzwart,10.6389271,-0.429848693,0.079779917,-0.237276479,8.438101788,-0.804676754,0.008539661,-2.517881706,-2.186898212,-1.369784503,-0.55420392,0.061072902,-2.292755617,-31.27166437,-27.40302613,-23.52063274,-0.170563961,0.55914718,-1.667125172,-1.770976616,-2.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.829203278,-0.535578283,-0.573448976
3.333333333,LBzwart,15.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,-0.804676754,-0.741460339,-0.017881706,-0.186898212,-1.036451169,-0.36670392,-0.938927098,0.040577717,-31.27166437,-27.40302613,-23.52063274,-0.170563961,0.55914718,-1.667125172,-1.770976616,-2.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.829203278,-0.535578283,-0.573448976
2.333333333,LBzwart,22.6389271,-0.429848693,-0.920220083,-0.237276479,-15.56189821,0.195323246,-1.324793673,-2.517881706,-1.686898212,-1.703117836,-0.80420392,-0.138927098,-2.292755617,-31.27166437,-27.40302613,-23.52063274,-0.170563961,0.55914718,-1.667125172,-1.770976616,-2.463548831,0.450481431,-1.136176066,-0.150618982,-0.828060523,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.829203278,-0.535578283,-0.573448976
3,LHblauw,25.6389271,0.570151307,-2.920220083,-0.237276479,-15.56189821,0.195323246,-0.408127006,-2.517881706,-1.186898212,-0.369784503,-0.05420392,0.061072902,0.040577717,-26.27166437,-21.40302613,-16.52063274,-0.170563961,0.55914718,-0.667125172,0.229023384,-1.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,1.850068776,-0.539202201,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,0.170796722,0.38749864,0.759884357
2,LHblauw,3.638927098,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,-0.241460339,-2.517881706,-2.186898212,-1.703117836,-0.74170392,-0.138927098,-1.292755617,-26.27166437,-21.40302613,-16.52063274,-0.170563961,0.55914718,-0.667125172,0.229023384,-1.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,1.850068776,-0.539202201,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,0.170796722,0.38749864,0.759884357
1.333333333,LHblauw,-12.3610729,0.570151307,-1.920220083,-0.237276479,8.438101788,0.195323246,0.091872994,-1.517881706,0.063101788,0.296882164,0.13329608,0.061072902,1.040577717,-26.27166437,-21.40302613,-16.52063274,-0.170563961,0.55914718,-0.667125172,0.229023384,-1.463548831,0.450481431,-1.136176066,0.849381018,0.171939477,1.850068776,-0.539202201,0.812929849,0.905089409,0.955295736,-0.850756534,-0.04561161,-0.085434174,0.170796722,0.38749864,0.759884357
1.333333333,LHbrons,12.6389271,0.570151307,0.079779917,-0.237276479,-17.56189821,-0.804676754,0.091872994,-0.017881706,-0.936898212,-0.703117836,0.07079608,0.061072902,0.707244383,-34.27166437,-29.40302613,-25.52063274,-0.170563961,-0.44085282,-2.667125172,-3.770976616,-1.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.686346135,NA,-0.240115643
3,LHbrons,12.6389271,0.570151307,-0.920220083,-0.237276479,-10.56189821,0.195323246,0.091872994,-0.517881706,-1.436898212,0.630215497,-0.17920392,0.061072902,-0.292755617,-34.27166437,-29.40302613,-25.52063274,-0.170563961,-0.44085282,-2.667125172,-3.770976616,-1.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.686346135,NA,-0.240115643
1,LHbrons,-12.3610729,0.570151307,1.079779917,0.762723521,-24.56189821,0.195323246,0.758539661,1.482118294,1.813101788,0.630215497,0.63329608,0.061072902,0.707244383,-34.27166437,-29.40302613,-25.52063274,-0.170563961,-0.44085282,-2.667125172,-3.770976616,-1.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.686346135,NA,-0.240115643
2,LHbrons,20.6389271,-0.429848693,0.079779917,0.762723521,-31.56189821,0.195323246,0.258539661,-1.017881706,-1.436898212,-1.369784503,-1.42920392,0.261072902,-2.292755617,-34.27166437,-29.40302613,-25.52063274,-0.170563961,-0.44085282,-2.667125172,-3.770976616,-1.463548831,0.450481431,0.863823934,-0.150618982,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-0.094910591,0.955295736,-0.850756534,-0.04561161,-0.085434174,-0.686346135,NA,-0.240115643
1.333333333,LHbruin,-1.361072902,0.570151307,-0.920220083,-0.237276479,-14.56189821,0.195323246,0.008539661,1.482118294,1.563101788,-0.369784503,-0.05420392,-0.538927098,0.040577717,-31.27166437,-31.40302613,-27.52063274,-0.170563961,-0.44085282,-2.667125172,-3.770976616,-3.463548831,0.450481431,-0.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,-0.535578283,0.426551024
2.333333333,LHgeel,-8.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.091872994,-0.517881706,-0.936898212,0.630215497,0.32079608,-0.538927098,0.37391105,20.72833563,20.59697387,24.47936726,0.829436039,0.55914718,0.332874828,3.229023384,6.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,1.850068776,0.460797799,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,1.027939579,0.233652486,0.537662135
1.666666667,LHgeel,-1.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.258539661,-0.517881706,-0.686898212,0.963548831,0.75829608,0.061072902,0.37391105,20.72833563,20.59697387,24.47936726,0.829436039,0.55914718,0.332874828,3.229023384,6.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,1.850068776,0.460797799,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,1.027939579,0.233652486,0.537662135
3,LHgeel,23.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,-0.804676754,-0.241460339,-1.517881706,-0.686898212,-0.036451169,-0.05420392,-0.138927098,-0.292755617,20.72833563,20.59697387,24.47936726,0.829436039,0.55914718,0.332874828,3.229023384,6.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,1.850068776,0.460797799,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,1.027939579,0.233652486,0.537662135
1.333333333,LHgeel,21.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.074793673,-0.517881706,0.063101788,-1.036451169,-0.67920392,1.061072902,-0.292755617,20.72833563,20.59697387,24.47936726,0.829436039,0.55914718,0.332874828,3.229023384,6.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,1.850068776,0.460797799,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,1.027939579,0.233652486,0.537662135
1.333333333,LHgeel,12.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.341872994,0.982118294,0.563101788,-0.036451169,0.25829608,0.861072902,1.040577717,20.72833563,20.59697387,24.47936726,0.829436039,0.55914718,0.332874828,3.229023384,6.536451169,0.450481431,0.863823934,-0.150618982,-0.828060523,1.850068776,0.460797799,-0.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,1.027939579,0.233652486,0.537662135
